genome_record_id	sample_id	biosample_accession	assembly_accession	run_accession	country_iso3	country_name	collection_date_raw	date_lower	date_upper	year	month	quarter	date_resolution	date_month_or_quarter	project_id	project_id_source	source_dataset	source_role	model_denominator_role	genome_candidate	genome_qc_status	genome_observation_eligible	sampling_process_observed	sequencing_success	ct_value	specimen_type	preliminary_lineage_id	lineage_definition_status	published_branch	published_lineage	published_sublineage	ptxP_label	fim3_label	marker_23s_status	duplicate_of_focal	duplicate_group_size	data_freeze_date	provenance_note	local_fasta_path	total_sequence_length	gc_percent	n_contigs	contig_n50	catalog_qc_status	continent	sequence_acquisition	year_numeric	lineage_stratum	time_stratum	rank_hash	selection_reason	tree_role	background_replicate
CHN::SAMN50151939	SAMN50151939	SAMN50151939	GCA_053474905		CHN	China	2018	2018-01-01	2018-12-31	2018			year	False	PRJNA1295129	assembly_metadata	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.						ok	Asia	local_fasta	2018.0	UNKNOWN_LINEAGE	2018	010bfb256eb8b8b241f206d3ae6e1ae5e407e1886753d360323d6f15dcbd6003	historical_all_available_gate_rescue	focal	
CHN::SAMN50151940	SAMN50151940	SAMN50151940	GCA_053474745		CHN	China	2018	2018-01-01	2018-12-31	2018			year	False	PRJNA1295129	assembly_metadata	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.						ok	Asia	local_fasta	2018.0	UNKNOWN_LINEAGE	2018	20cb2958710126c54ad8243b10516a2c8aca25cc5e217e293ae8a0a5d88a8ff2	historical_all_available_gate_rescue	focal	
CHN::SAMN50151941	SAMN50151941	SAMN50151941	GCA_053474765		CHN	China	2018	2018-01-01	2018-12-31	2018			year	False	PRJNA1295129	assembly_metadata	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.						ok	Asia	local_fasta	2018.0	UNKNOWN_LINEAGE	2018	a4f40af1e3baafff2624f44598610fcbad918818e44c81c00e6184aae95a6768	historical_all_available_gate_rescue	focal	
CHN::SAMN50151942	SAMN50151942	SAMN50151942	GCA_053474725		CHN	China	2018	2018-01-01	2018-12-31	2018			year	False	PRJNA1295129	assembly_metadata	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.						ok	Asia	local_fasta	2018.0	UNKNOWN_LINEAGE	2018	c82525c591572da54eda8b0f3afaca7cbb56beffc5b5c8fbf9ed4f2547a46e0e	historical_all_available_gate_rescue	focal	
CHN::SAMN50151943	SAMN50151943	SAMN50151943	GCA_053474685		CHN	China	2018	2018-01-01	2018-12-31	2018			year	False	PRJNA1295129	assembly_metadata	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.						ok	Asia	local_fasta	2018.0	UNKNOWN_LINEAGE	2018	b4c8f6e4216060fb1465804386eb2ec113d36f570992f0b00323ee297987d98a	historical_all_available_gate_rescue	focal	
CHN::SAMN50151944	SAMN50151944	SAMN50151944	GCA_053474705		CHN	China	2018	2018-01-01	2018-12-31	2018			year	False	PRJNA1295129	assembly_metadata	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.						ok	Asia	local_fasta	2018.0	UNKNOWN_LINEAGE	2018	4392f9174850d8efc3adea414022220209f31316eefb7978062ffe9a5d4c6d2a	historical_all_available_gate_rescue	focal	
CHN::SAMN50151945	SAMN50151945	SAMN50151945	GCA_053474665		CHN	China	2018	2018-01-01	2018-12-31	2018			year	False	PRJNA1295129	assembly_metadata	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.						ok	Asia	local_fasta	2018.0	UNKNOWN_LINEAGE	2018	c0bf783e68ec9bed660e81ecfdc946c73aa19d101811e5121ad3bbe48e8a2c78	historical_all_available_gate_rescue	focal	
CHN::SAMN50151946	SAMN50151946	SAMN50151946	GCA_053474645		CHN	China	2018	2018-01-01	2018-12-31	2018			year	False	PRJNA1295129	assembly_metadata	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.						ok	Asia	local_fasta	2018.0	UNKNOWN_LINEAGE	2018	8c58c750efc6a6c7fb3c434c18709eb221e3c04e254c6eeb373381544a348fb6	historical_all_available_gate_rescue	focal	
CHN::SAMN50151947	SAMN50151947	SAMN50151947	GCA_053474625		CHN	China	2018	2018-01-01	2018-12-31	2018			year	False	PRJNA1295129	assembly_metadata	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.						ok	Asia	local_fasta	2018.0	UNKNOWN_LINEAGE	2018	46e776590aa24b7266298291566475fadb9e58ebf6cc1079601ba41fde76ab3c	historical_all_available_gate_rescue	focal	
CHN::SAMN50151948	SAMN50151948	SAMN50151948	GCA_053474605		CHN	China	2018	2018-01-01	2018-12-31	2018			year	False	PRJNA1295129	assembly_metadata	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.						ok	Asia	local_fasta	2018.0	UNKNOWN_LINEAGE	2018	f1b6bafe4c9b766727e06d19488640cffaef7b3fe12726543f0f588841112e1c	historical_all_available_gate_rescue	focal	
CHN::SAMN50151949	SAMN50151949	SAMN50151949	GCA_053474585		CHN	China	2018	2018-01-01	2018-12-31	2018			year	False	PRJNA1295129	assembly_metadata	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.						ok	Asia	local_fasta	2018.0	UNKNOWN_LINEAGE	2018	c12933e859e04a644e207423f2867d3c68eff7cc2f69d94888f3ac402113d843	historical_all_available_gate_rescue	focal	
CHN::SAMN50151950	SAMN50151950	SAMN50151950	GCA_053474545		CHN	China	2018	2018-01-01	2018-12-31	2018			year	False	PRJNA1295129	assembly_metadata	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.						ok	Asia	local_fasta	2018.0	UNKNOWN_LINEAGE	2018	53dc9cfd5171ad45e0ea238f1d2ea64b15286b56cce29bfeffec561e8c65e35d	historical_all_available_gate_rescue	focal	
CHN::SAMN50151951	SAMN50151951	SAMN50151951	GCA_053474565		CHN	China	2018	2018-01-01	2018-12-31	2018			year	False	PRJNA1295129	assembly_metadata	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.						ok	Asia	local_fasta	2018.0	UNKNOWN_LINEAGE	2018	459dab928efdd3ed5a23ae500fb1077f2f74d7faecf7d434c78bc7ee5fcc201f	historical_all_available_gate_rescue	focal	
CHN::SAMN50151952	SAMN50151952	SAMN50151952	GCA_053474505		CHN	China	2018	2018-01-01	2018-12-31	2018			year	False	PRJNA1295129	assembly_metadata	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.						ok	Asia	local_fasta	2018.0	UNKNOWN_LINEAGE	2018	55a5aadea3d5223a6767f66c23e41a07fc99ae641145223350752cffb5ebeb9b	historical_all_available_gate_rescue	focal	
CHN::SAMN50151953	SAMN50151953	SAMN50151953	GCA_053474485		CHN	China	2018	2018-01-01	2018-12-31	2018			year	False	PRJNA1295129	assembly_metadata	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.						ok	Asia	local_fasta	2018.0	UNKNOWN_LINEAGE	2018	e3b26036206abf377262a09e4cb844f0c19e0f2fc7ec5967df52d6dbb4d8efbe	historical_all_available_gate_rescue	focal	
CHN::SAMN50151954	SAMN50151954	SAMN50151954	GCA_053474525		CHN	China	2018	2018-01-01	2018-12-31	2018			year	False	PRJNA1295129	assembly_metadata	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.						ok	Asia	local_fasta	2018.0	UNKNOWN_LINEAGE	2018	e45c35f69cbf2a32c783228faa7cad91c34fc53da7374ce48cf08e3ae60f1e3a	historical_all_available_gate_rescue	focal	
CHN::SAMN50151955	SAMN50151955	SAMN50151955	GCA_053474465		CHN	China	2018	2018-01-01	2018-12-31	2018			year	False	PRJNA1295129	assembly_metadata	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.						ok	Asia	local_fasta	2018.0	UNKNOWN_LINEAGE	2018	0eb6772df5f9b073fa10b3f987814cf2cf857368ad86b9b25d5be8f784c973f9	historical_all_available_gate_rescue	focal	
CHN::SAMN50151956	SAMN50151956	SAMN50151956	GCA_053474425		CHN	China	2018	2018-01-01	2018-12-31	2018			year	False	PRJNA1295129	assembly_metadata	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.						ok	Asia	local_fasta	2018.0	UNKNOWN_LINEAGE	2018	ec6aa0316b6f3751a8b0650c3afb0b5523fa535bf27329db67febd336bbd0f48	historical_all_available_gate_rescue	focal	
CHN::SAMN50151957	SAMN50151957	SAMN50151957	GCA_053474445		CHN	China	2018	2018-01-01	2018-12-31	2018			year	False	PRJNA1295129	assembly_metadata	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.						ok	Asia	local_fasta	2018.0	UNKNOWN_LINEAGE	2018	56f1a019168629554477e9d5920555cb493719be2219438209baa5a48359aa09	historical_all_available_gate_rescue	focal	
CHN::SAMN50151958	SAMN50151958	SAMN50151958	GCA_053474405		CHN	China	2019	2019-01-01	2019-12-31	2019			year	False	PRJNA1295129	assembly_metadata	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.						ok	Asia	local_fasta	2019.0	UNKNOWN_LINEAGE	2019	c04eff74d05a5e7fb4ce9851fe19309ad25274ada245880ddb02c8c1f6cdbfc8	historical_all_available_gate_rescue	focal	
CHN::SAMN50151959	SAMN50151959	SAMN50151959	GCA_053474385		CHN	China	2019	2019-01-01	2019-12-31	2019			year	False	PRJNA1295129	assembly_metadata	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.						ok	Asia	local_fasta	2019.0	UNKNOWN_LINEAGE	2019	375ed0fc5f8d8e46a0d8f45982f6310f99772c8e90c45fc8ac74806e5d6c149a	historical_all_available_gate_rescue	focal	
CHN::SAMN50151960	SAMN50151960	SAMN50151960	GCA_053474365		CHN	China	2019	2019-01-01	2019-12-31	2019			year	False	PRJNA1295129	assembly_metadata	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.						ok	Asia	local_fasta	2019.0	UNKNOWN_LINEAGE	2019	fee7eaa72435f177f496349bebca3c4f63dc93e08e5eadb9f45d6654baf2ebe9	historical_all_available_gate_rescue	focal	
CHN::SAMN50151961	SAMN50151961	SAMN50151961	GCA_053474325		CHN	China	2019	2019-01-01	2019-12-31	2019			year	False	PRJNA1295129	assembly_metadata	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.						ok	Asia	local_fasta	2019.0	UNKNOWN_LINEAGE	2019	0a052778de71b0665ac4cba60f979a173b735899b0c2cec266d57888b7fa5b33	historical_all_available_gate_rescue	focal	
CHN::SAMN50151962	SAMN50151962	SAMN50151962	GCA_053474345		CHN	China	2019	2019-01-01	2019-12-31	2019			year	False	PRJNA1295129	assembly_metadata	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.						ok	Asia	local_fasta	2019.0	UNKNOWN_LINEAGE	2019	44182eb9468545a1e02ccef18dc3e00f4c85efa54f60a2b531450bbe6a1812ff	historical_all_available_gate_rescue	focal	
CHN::SAMN50151963	SAMN50151963	SAMN50151963	GCA_053474305		CHN	China	2019	2019-01-01	2019-12-31	2019			year	False	PRJNA1295129	assembly_metadata	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.						ok	Asia	local_fasta	2019.0	UNKNOWN_LINEAGE	2019	22510f5ef9309f7630f9aaf4f3bc84fcc897fbff4787d2882561e5a9c87bcc36	historical_all_available_gate_rescue	focal	
CHN::SAMN50151964	SAMN50151964	SAMN50151964	GCA_053474285		CHN	China	2019	2019-01-01	2019-12-31	2019			year	False	PRJNA1295129	assembly_metadata	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.						ok	Asia	local_fasta	2019.0	UNKNOWN_LINEAGE	2019	6a078483b81f5cd0bc74df5ffba8f2c96fcaf2f94b05c7b7f3af71e0b705cade	historical_all_available_gate_rescue	focal	
CHN::SAMN50151965	SAMN50151965	SAMN50151965	GCA_053474265		CHN	China	2019	2019-01-01	2019-12-31	2019			year	False	PRJNA1295129	assembly_metadata	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.						ok	Asia	local_fasta	2019.0	UNKNOWN_LINEAGE	2019	0ee50517f24d176722f43b43acc39a1634903edd5b258e0972ccea44fe8f0f61	historical_all_available_gate_rescue	focal	
CHN::SAMN50151966	SAMN50151966	SAMN50151966	GCA_053474245		CHN	China	2019	2019-01-01	2019-12-31	2019			year	False	PRJNA1295129	assembly_metadata	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.						ok	Asia	local_fasta	2019.0	UNKNOWN_LINEAGE	2019	c234b5a1074c118196f2ea18e8bb99c0cfdf35fc3cc5d5b615f0f0cf445885cb	historical_all_available_gate_rescue	focal	
CHN::SAMN50151967	SAMN50151967	SAMN50151967	GCA_053474205		CHN	China	2019	2019-01-01	2019-12-31	2019			year	False	PRJNA1295129	assembly_metadata	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.						ok	Asia	local_fasta	2019.0	UNKNOWN_LINEAGE	2019	a4460661c6bb8e247ca145041853e0aeb80ec9bd5288a791781a480703bbb44d	historical_all_available_gate_rescue	focal	
CHN::SAMN50151968	SAMN50151968	SAMN50151968	GCA_053474225		CHN	China	2019	2019-01-01	2019-12-31	2019			year	False	PRJNA1295129	assembly_metadata	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.						ok	Asia	local_fasta	2019.0	UNKNOWN_LINEAGE	2019	36a6ec701384a78b413e8fc7669e3083885218f783cccc4da338a6a70184fa14	historical_all_available_gate_rescue	focal	
CHN::SAMN50151969	SAMN50151969	SAMN50151969	GCA_053474185		CHN	China	2019	2019-01-01	2019-12-31	2019			year	False	PRJNA1295129	assembly_metadata	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.						ok	Asia	local_fasta	2019.0	UNKNOWN_LINEAGE	2019	bf2eed10506acf477bdb219a806d735467ac028c2a62d41aba725b18136954f5	historical_all_available_gate_rescue	focal	
CHN::SAMN50151970	SAMN50151970	SAMN50151970	GCA_053474145		CHN	China	2019	2019-01-01	2019-12-31	2019			year	False	PRJNA1295129	assembly_metadata	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.						ok	Asia	local_fasta	2019.0	UNKNOWN_LINEAGE	2019	0107365cdb5c748a0b93ce73464e737ee729bbbece10b1d412804c65387a2dbf	historical_all_available_gate_rescue	focal	
CHN::SAMN50151971	SAMN50151971	SAMN50151971	GCA_053474165		CHN	China	2019	2019-01-01	2019-12-31	2019			year	False	PRJNA1295129	assembly_metadata	current_2406_archive	historical_tree_anchor	focal_genome_observation	True	archive_analysis_genome	True	False	True				provisional_marker_or_published_annotation							False	1	2026-07-24	Legacy PRN endpoints ignored; record retained only for genome/date/project/marker metadata.						ok	Asia	local_fasta	2019.0	UNKNOWN_LINEAGE	2019	a61921f7d5770378850613917934bb6427e9e37c36cde8efdfd54f4f867530b0	historical_all_available_gate_rescue	focal	
