tree_sample_id	country_iso3	epidemic_period	primary_model_lineage_id	strongest_event_id	strongest_transition_support	strongest_post_event_id	strongest_post_transition_support	post_reseeding_support	local_persistence_support	normalised_post_import_support
JPN__SAMD00892049	JPN	resurgence	L1_02.07	NODE_0498->NODE_0499:JPN	0.9779393030845536	NODE_0498->NODE_0499:JPN	0.9779393030845536	0.9779393030845536	0.1552267455581937	0.8630150049552605
JPN__SAMD00892050	JPN	resurgence	L1_02.07	NODE_0498->NODE_0499:JPN	0.9779393030845536	NODE_0498->NODE_0499:JPN	0.9779393030845536	0.9779393030845536	0.1552267455581937	0.8630150049552605
JPN__SAMD00892052	JPN	resurgence	L1_02.07	NODE_0384->NODE_0385:JPN	0.9987782729975736	NODE_0384->NODE_0385:JPN	0.9987782729975736	0.9987782729975736	0.1552267455581937	0.8654886737386468
JPN__SAMD00892053	JPN	resurgence	L1_02.07	NODE_0498->NODE_0499:JPN	0.9779393030845536	NODE_0498->NODE_0499:JPN	0.9779393030845536	0.9779393030845536	0.1552267455581937	0.8630150049552605
JPN__SAMD00920281	JPN	resurgence	L1_02.05	NODE_0108->NODE_0109:JPN	0.9912654842064983	NODE_0108->NODE_0109:JPN	0.9912654842064983	0.9912654842064983	0.1552267455581937	0.8646072415248268
JPN__SAMD00920282	JPN	resurgence	L1_02.07	NODE_0479->JPN__SAMD00920282:JPN	0.9999980033454818	NODE_0479->JPN__SAMD00920282:JPN	0.9999980033454818	0.9999980033454818	0.1552267455581937	0.8656306959269129
JPN__SAMD01593375	JPN	resurgence	L1_02.07	NODE_0535->NODE_0537:JPN	0.9991926946782133	NODE_0535->NODE_0537:JPN	0.9991926946782133	0.9991926946782133	0.1552267455581937	0.8655369615688335
JPN__SAMD01593376	JPN	resurgence	L1_02.07	NODE_0359->JPN__SAMD01593376:JPN	0.9999997181693359	NODE_0359->JPN__SAMD01593376:JPN	0.9999997181693359	0.9999997181693359	0.1552267455581937	0.8656308953853699
JPN__SAMD01697899	JPN	resurgence	L1_02.07	NODE_0498->NODE_0499:JPN	0.9779393030845536	NODE_0498->NODE_0499:JPN	0.9779393030845536	0.9779393030845536	0.1552267455581937	0.8630150049552605
JPN__SAMD01697901	JPN	resurgence	L1_02.07	NODE_0495->NODE_0496:JPN	0.997974066217508	NODE_0495->NODE_0496:JPN	0.997974066217508	0.997974066217508	0.1552267455581937	0.8653948696765351
JPN__SAMD01697902	JPN	resurgence	L1_02.07	NODE_0495->NODE_0496:JPN	0.997974066217508	NODE_0495->NODE_0496:JPN	0.997974066217508	0.997974066217508	0.1552267455581937	0.8653948696765351
JPN__SAMD01697903	JPN	resurgence	L1_02.07	NODE_0498->NODE_0499:JPN	0.9779393030845536	NODE_0498->NODE_0499:JPN	0.9779393030845536	0.9779393030845536	0.1552267455581937	0.8630150049552605
JPN__SAMD01697906	JPN	resurgence	L1_02.07	NODE_0498->NODE_0499:JPN	0.9779393030845536	NODE_0498->NODE_0499:JPN	0.9779393030845536	0.9779393030845536	0.1552267455581937	0.8630150049552605
JPN__SAMD01697907	JPN	resurgence	L1_02.07	NODE_0498->NODE_0499:JPN	0.9779393030845536	NODE_0498->NODE_0499:JPN	0.9779393030845536	0.9779393030845536	0.1552267455581937	0.8630150049552605
JPN__SAMD01697909	JPN	resurgence	L1_02.07	NODE_0498->NODE_0499:JPN	0.9779393030845536	NODE_0498->NODE_0499:JPN	0.9779393030845536	0.9779393030845536	0.1552267455581937	0.8630150049552605
JPN__SAMD01697911	JPN	resurgence	L1_02.07	NODE_0498->NODE_0499:JPN	0.9779393030845536	NODE_0498->NODE_0499:JPN	0.9779393030845536	0.9779393030845536	0.1552267455581937	0.8630150049552605
JPN__SAMD01697912	JPN	resurgence	L1_02.07	NODE_0498->NODE_0499:JPN	0.9779393030845536	NODE_0498->NODE_0499:JPN	0.9779393030845536	0.9779393030845536	0.1552267455581937	0.8630150049552605
JPN__SAMD01697913	JPN	resurgence	L1_02.07	NODE_0498->NODE_0499:JPN	0.9779393030845536	NODE_0498->NODE_0499:JPN	0.9779393030845536	0.9779393030845536	0.1552267455581937	0.8630150049552605
JPN__SAMD01697914	JPN	resurgence	L1_02.07	NODE_0498->NODE_0499:JPN	0.9779393030845536	NODE_0498->NODE_0499:JPN	0.9779393030845536	0.9779393030845536	0.1552267455581937	0.8630150049552605
JPN__SAMD01697915	JPN	resurgence	L1_02.07	NODE_0498->NODE_0499:JPN	0.9779393030845536	NODE_0498->NODE_0499:JPN	0.9779393030845536	0.9779393030845536	0.1552267455581937	0.8630150049552605
JPN__SAMD01697916	JPN	resurgence	L1_02.07	NODE_0498->NODE_0499:JPN	0.9779393030845536	NODE_0498->NODE_0499:JPN	0.9779393030845536	0.9779393030845536	0.1552267455581937	0.8630150049552605
JPN__SAMD01697917	JPN	resurgence	L1_02.07	NODE_0384->NODE_0385:JPN	0.9987782729975736	NODE_0384->NODE_0385:JPN	0.9987782729975736	0.9987782729975736	0.1552267455581937	0.8654886737386468
JPN__SAMD01697918	JPN	resurgence	L1_02.07	NODE_0384->NODE_0385:JPN	0.9987782729975736	NODE_0384->NODE_0385:JPN	0.9987782729975736	0.9987782729975736	0.1552267455581937	0.8654886737386468
JPN__SAMD01697919	JPN	resurgence	L1_02.06	NODE_0293->NODE_0294:JPN	0.706112915491039	NODE_0293->NODE_0294:JPN	0.706112915491039	0.706112915491039	0.1552267455581937	0.8197845140799557
JPN__SAMD01697920	JPN	resurgence	L1_02.07	NODE_0498->NODE_0499:JPN	0.9779393030845536	NODE_0498->NODE_0499:JPN	0.9779393030845536	0.9779393030845536	0.1552267455581937	0.8630150049552605
JPN__SAMD01697925	JPN	resurgence	L1_02.07	NODE_0498->NODE_0499:JPN	0.9779393030845536	NODE_0498->NODE_0499:JPN	0.9779393030845536	0.9779393030845536	0.1552267455581937	0.8630150049552605
JPN__SAMD01697929	JPN	resurgence	L1_02.07	NODE_0498->NODE_0499:JPN	0.9779393030845536	NODE_0498->NODE_0499:JPN	0.9779393030845536	0.9779393030845536	0.1552267455581937	0.8630150049552605
JPN__SAMD01697933	JPN	resurgence	L1_02.07	NODE_0498->NODE_0499:JPN	0.9779393030845536	NODE_0498->NODE_0499:JPN	0.9779393030845536	0.9779393030845536	0.1552267455581937	0.8630150049552605
JPN__SAMD01697934	JPN	resurgence	L1_02.07	NODE_0498->NODE_0499:JPN	0.9779393030845536	NODE_0498->NODE_0499:JPN	0.9779393030845536	0.9779393030845536	0.1552267455581937	0.8630150049552605
JPN__SAMD01797761	JPN	resurgence	L1_02.05	NODE_0050->JPN__SAMD01797761:JPN	0.9999933953484679	NODE_0050->JPN__SAMD01797761:JPN	0.9999933953484679	0.9999933953484679	0.1552267455581937	0.8656301599482452
JPN__SAMD01797762	JPN	resurgence	L1_02.07	NODE_0337->JPN__SAMD01797762:JPN	0.9999999851337769	NODE_0337->JPN__SAMD01797762:JPN	0.9999999851337769	0.9999999851337769	0.1552267455581937	0.8656309264370863
JPN__SAMD01797763	JPN	resurgence	L1_02.07	NODE_0491->JPN__SAMD01797763:JPN	0.9999997313453162	NODE_0491->JPN__SAMD01797763:JPN	0.9999997313453162	0.9999997313453162	0.1552267455581937	0.8656308969179218
JPN__SAMD01797764	JPN	resurgence	L1_02.07	NODE_0482->JPN__SAMD01797764:JPN	0.9999994805500076	NODE_0482->JPN__SAMD01797764:JPN	0.9999994805500076	0.9999994805500076	0.1552267455581937	0.8656308677468904
