tree_sample_id	genome_record_id	tree_role	country_iso3	epidemic_period	model_sublineage_id	primary_model_lineage_id	published_branch	published_lineage	published_sublineage	published_mt28_label	has_published_mt28_label	is_l10207	inside_published_mt28_mrca	published_annotation_source
JPN__SAMEA41247418	JPN::SAMEA41247418	focal	JPN	prepandemic	L1_03.09	Other	Branch_IIb	ptxP1/fim3-1			FALSE	FALSE	FALSE	transmission_genome_records
JPN__SAMEA41249668	JPN::SAMEA41249668	focal	JPN	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	transmission_genome_records
JPN__SAMEA41257168	JPN::SAMEA41257168	focal	JPN	prepandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	transmission_genome_records
JPN__SAMEA41263168	JPN::SAMEA41263168	focal	JPN	prepandemic	L1_03.09	Other	Branch_IIb	ptxP1/fim3-1			FALSE	FALSE	FALSE	transmission_genome_records
JPN__SAMEA41264668	JPN::SAMEA41264668	focal	JPN	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	transmission_genome_records
JPN__SAMEA41275918	JPN::SAMEA41275918	focal	JPN	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	transmission_genome_records
JPN__SAMEA41278168	JPN::SAMEA41278168	focal	JPN	prepandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	transmission_genome_records
JPN__SAMEA41283418	JPN::SAMEA41283418	focal	JPN	prepandemic	L1_03.09	Other	Branch_IIb	ptxP1/fim3-1			FALSE	FALSE	FALSE	transmission_genome_records
JPN__SAMEA41286418	JPN::SAMEA41286418	focal	JPN	prepandemic	L1_03.09	Other	Branch_IIb	others			FALSE	FALSE	FALSE	transmission_genome_records
JPN__SAMEA41292418	JPN::SAMEA41292418	focal	JPN	prepandemic	L1_03.09	Other	Branch_IIb	ptxP1/fim3-1			FALSE	FALSE	FALSE	transmission_genome_records
JPN__SAMEA41296918	JPN::SAMEA41296918	focal	JPN	prepandemic	L1_03.09	Other	Branch_IIb	ptxP1/fim3-1			FALSE	FALSE	FALSE	transmission_genome_records
JPN__SAMEA41297668	JPN::SAMEA41297668	focal	JPN	prepandemic	L1_03.09	Other	Branch_IIb	ptxP1/fim3-1			FALSE	FALSE	FALSE	transmission_genome_records
JPN__SAMEA41307418	JPN::SAMEA41307418	focal	JPN	prepandemic	L1_03.09	Other	Branch_IIb	ptxP1/fim3-1			FALSE	FALSE	FALSE	transmission_genome_records
JPN__SAMEA41323168	JPN::SAMEA41323168	focal	JPN	prepandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	transmission_genome_records
JPN__SAMEA751127	JPN::SAMEA751127	focal	JPN	prepandemic	L1_03.09	Other	Branch_IIb	ptxP1/fim3-1			FALSE	FALSE	FALSE	transmission_genome_records
JPN__SAMEA751448	JPN::SAMEA751448	focal	JPN	prepandemic	L1_03.09	Other					FALSE	FALSE	FALSE	transmission_genome_records
JPN__SAMEA751489	JPN::SAMEA751489	focal	JPN	prepandemic	L1_03.08	Other	Branch_IIb	ptxP1/fim3-1			FALSE	FALSE	FALSE	transmission_genome_records
JPN__SAMN03249374	JPN::SAMN03249374	focal	JPN	prepandemic	L1_03.08	Other					FALSE	FALSE	FALSE	transmission_genome_records
JPN__SAMN04875532	JPN::SAMN04875532	focal	JPN	prepandemic	L1_03.08	Other	Branch_IIb	ptxP1/fim3-1			FALSE	FALSE	FALSE	transmission_genome_records
JPN__SAMN09862822	JPN::SAMN09862822	focal	JPN	prepandemic	L1_03.08	Other					FALSE	FALSE	FALSE	transmission_genome_records
ARG__SAMEA751134	BG::SAMEA751134	global_background	ARG	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
AUT__SAMN15396107	BG::SAMN15396107	global_background	AUT	pandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
AUT__SAMN15396108	BG::SAMN15396108	global_background	AUT	pandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
AUT__SAMN15396110	BG::SAMN15396110	global_background	AUT	pandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
AUT__SAMN15396117	BG::SAMN15396117	global_background	AUT	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
AUT__SAMN15396122	BG::SAMN15396122	global_background	AUT	prepandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
AUT__SAMN15396157	BG::SAMN15396157	global_background	AUT	unknown	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
AUT__SAMN15396159	BG::SAMN15396159	global_background	AUT	prepandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
AUT__SAMN15396214	BG::SAMN15396214	global_background	AUT	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
AUT__SAMN15702625	BG::SAMN15702625	global_background	AUT	prepandemic	L1_03.09	Other	Branch_IIb	ptxP1/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
AUT__SAMN29408379	BG::SAMN29408379	global_background	AUT	unknown	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
BRA__SAMN02940632	BG::SAMN02940632	global_background	BRA	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
BRA__SAMN05776224	BG::SAMN05776224	global_background	BRA	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
BRA__SAMN05782317	BG::SAMN05782317	global_background	BRA	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
BRA__SAMN05783037	BG::SAMN05783037	global_background	BRA	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
BRA__SAMN05784484	BG::SAMN05784484	global_background	BRA	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
CAN__SAMN06113467	BG::SAMN06113467	global_background	CAN	prepandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1	United States Sublineage 1		FALSE	FALSE	FALSE	global_tree_background_records
CAN__SAMN06113472	BG::SAMN06113472	global_background	CAN	prepandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
DEU__SAMN22091640	BG::SAMN22091640	global_background	DEU	unknown	L1_04.12	Other	Branch_I	others			FALSE	FALSE	FALSE	global_tree_background_records
DEU__SAMN43964887	BG::SAMN43964887	global_background	DEU	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
DNK__SAMEA3923584	BG::SAMEA3923584	global_background	DNK	prepandemic	L1_03.10	Other	Branch_IIa	others			FALSE	FALSE	FALSE	global_tree_background_records
DNK__SAMEA3923585	BG::SAMEA3923585	global_background	DNK	prepandemic	L1_03.10	Other	Branch_IIa	others			FALSE	FALSE	FALSE	global_tree_background_records
DNK__SAMEA751162	BG::SAMEA751162	global_background	DNK	prepandemic	L1_01.01	Other	Branch_IIb	ptxP1/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
DNK__SAMEA751164	BG::SAMEA751164	global_background	DNK	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
DNK__SAMEA8914404	BG::SAMEA8914404	global_background	DNK	prepandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
DNK__SAMEA8914405	BG::SAMEA8914405	global_background	DNK	prepandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
DNK__SAMEA8914415	BG::SAMEA8914415	global_background	DNK	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
ESP__SAMEA8914418	BG::SAMEA8914418	global_background	ESP	prepandemic	L1_01.01	Other	Branch_IIb	ptxP1/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
ESP__SAMEA8914438	BG::SAMEA8914438	global_background	ESP	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
ESP__SAMN16378322	BG::SAMN16378322	global_background	ESP	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
ESP__SAMN16378352	BG::SAMN16378352	global_background	ESP	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
ESP__SAMN16378366	BG::SAMN16378366	global_background	ESP	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
ESP__SAMN16378393	BG::SAMN16378393	global_background	ESP	prepandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
ESP__SAMN16378404	BG::SAMN16378404	global_background	ESP	prepandemic	L1_01.01	Other	Branch_IIb	ptxP1/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
ESP__SAMN16378420	BG::SAMN16378420	global_background	ESP	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
ESP__SAMN16378425	BG::SAMN16378425	global_background	ESP	prepandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
ESP__SAMN16378544	BG::SAMN16378544	global_background	ESP	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
ESP__SAMN16378546	BG::SAMN16378546	global_background	ESP	prepandemic	L1_01.01	Other	Branch_IIb	ptxP1/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
ESP__SAMN16378549	BG::SAMN16378549	global_background	ESP	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
ESP__SAMN16378550	BG::SAMN16378550	global_background	ESP	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP1/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
ESP__SAMN16378551	BG::SAMN16378551	global_background	ESP	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
ESP__SAMN16378558	BG::SAMN16378558	global_background	ESP	prepandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
ESP__SAMN16378565	BG::SAMN16378565	global_background	ESP	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
ESP__SAMN16378570	BG::SAMN16378570	global_background	ESP	prepandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
ESP__SAMN16378592	BG::SAMN16378592	global_background	ESP	prepandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
ESP__SAMN16378598	BG::SAMN16378598	global_background	ESP	prepandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
ESP__SAMN40551704	BG::SAMN40551704	global_background	ESP	resurgence	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1	Europe sublineage 1		FALSE	FALSE	FALSE	global_tree_background_records
ESP__SAMN40551705	BG::SAMN40551705	global_background	ESP	resurgence	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1	Europe sublineage 1		FALSE	FALSE	FALSE	global_tree_background_records
FIN__SAMEA751152	BG::SAMEA751152	global_background	FIN	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
FIN__SAMEA8914452	BG::SAMEA8914452	global_background	FIN	prepandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
FIN__SAMEA8914453	BG::SAMEA8914453	global_background	FIN	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
FIN__SAMEA8914454	BG::SAMEA8914454	global_background	FIN	prepandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
FIN__SAMEA8914458	BG::SAMEA8914458	global_background	FIN	prepandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1	United States Sublineage 1		FALSE	FALSE	FALSE	global_tree_background_records
FIN__SAMEA8914464	BG::SAMEA8914464	global_background	FIN	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
FIN__SAMEA8914472	BG::SAMEA8914472	global_background	FIN	prepandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
FIN__SAMEA8914474	BG::SAMEA8914474	global_background	FIN	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
FIN__SAMEA8914475	BG::SAMEA8914475	global_background	FIN	prepandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
GTM__SAMN08395632	BG::SAMN08395632	global_background	GTM	prepandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
GTM__SAMN08395634	BG::SAMN08395634	global_background	GTM	prepandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
HTI__SAMN08524449	BG::SAMN08524449	global_background	HTI	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
IND__SAMN10457989	BG::SAMN10457989	global_background	IND	prepandemic	L1_01.02	L1_01.02	Branch_IIb	others			FALSE	FALSE	FALSE	global_tree_background_records
IND__SAMN10525643	BG::SAMN10525643	global_background	IND	prepandemic	L1_03.09	Other	Branch_IIb	ptxP1/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
IND__SAMN19416301	BG::SAMN19416301	global_background	IND	prepandemic	L1_03.09	Other	Branch_IIb	ptxP1/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
IND__SAMN19416302	BG::SAMN19416302	global_background	IND	prepandemic	L1_03.08	Other	Branch_IIb	ptxP1/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
IND__SAMN19416303	BG::SAMN19416303	global_background	IND	prepandemic	L1_03.10	Other	Branch_IIa	others			FALSE	FALSE	FALSE	global_tree_background_records
IND__SAMN19416304	BG::SAMN19416304	global_background	IND	prepandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
IRL__SAMEA8914479	BG::SAMEA8914479	global_background	IRL	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
IRL__SAMEA8914484	BG::SAMEA8914484	global_background	IRL	prepandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
IRL__SAMEA8914485	BG::SAMEA8914485	global_background	IRL	prepandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
IRL__SAMEA8914488	BG::SAMEA8914488	global_background	IRL	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
IRL__SAMEA8914497	BG::SAMEA8914497	global_background	IRL	prepandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
IRL__SAMEA8914500	BG::SAMEA8914500	global_background	IRL	prepandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
IRL__SAMEA8914501	BG::SAMEA8914501	global_background	IRL	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
IRN__SAMN12675034	BG::SAMN12675034	global_background	IRN	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
IRN__SAMN12675035	BG::SAMN12675035	global_background	IRN	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
IRN__SAMN12675064	BG::SAMN12675064	global_background	IRN	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
IRN__SAMN12675069	BG::SAMN12675069	global_background	IRN	prepandemic	L1_03.09	Other	Branch_IIb	ptxP1/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
IRN__SAMN12675070	BG::SAMN12675070	global_background	IRN	prepandemic	L1_03.09	Other	Branch_IIb	ptxP1/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
IRN__SAMN12675071	BG::SAMN12675071	global_background	IRN	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
IRN__SAMN12675072	BG::SAMN12675072	global_background	IRN	prepandemic	L1_04.12	Other	Branch_I	others			FALSE	FALSE	FALSE	global_tree_background_records
IRN__SAMN12675074	BG::SAMN12675074	global_background	IRN	prepandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
IRN__SAMN12675075	BG::SAMN12675075	global_background	IRN	prepandemic	L1_01.02	L1_01.02	Branch_IIb	others			FALSE	FALSE	FALSE	global_tree_background_records
ISR__SAMN05908227	BG::SAMN05908227	global_background	ISR	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
ISR__SAMN05908228	BG::SAMN05908228	global_background	ISR	prepandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
ISR__SAMN05908230	BG::SAMN05908230	global_background	ISR	prepandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
ISR__SAMN05908234	BG::SAMN05908234	global_background	ISR	unknown	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
ISR__SAMN05908236	BG::SAMN05908236	global_background	ISR	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
ISR__SAMN05908237	BG::SAMN05908237	global_background	ISR	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP1/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
ISR__SAMN05908238	BG::SAMN05908238	global_background	ISR	prepandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
ITA__SAMEA751497	BG::SAMEA751497	global_background	ITA	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP1/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
ITA__SAMEA8914518	BG::SAMEA8914518	global_background	ITA	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
ITA__SAMEA8914521	BG::SAMEA8914521	global_background	ITA	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
ITA__SAMEA8914529	BG::SAMEA8914529	global_background	ITA	prepandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
ITA__SAMEA8914531	BG::SAMEA8914531	global_background	ITA	prepandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
ITA__SAMEA8914539	BG::SAMEA8914539	global_background	ITA	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP1/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
ITA__SAMEA8914541	BG::SAMEA8914541	global_background	ITA	prepandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
ITA__SAMN03784877	BG::SAMN03784877	global_background	ITA	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
KEN__SAMEA1931748	BG::SAMEA1931748	global_background	KEN	prepandemic	L1_03.11	Other	Branch_IIb	others			FALSE	FALSE	FALSE	global_tree_background_records
MEX__SAMN07362432	BG::SAMN07362432	global_background	MEX	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
MEX__SAMN07362433	BG::SAMN07362433	global_background	MEX	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
MEX__SAMN07362434	BG::SAMN07362434	global_background	MEX	prepandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
MEX__SAMN07362435	BG::SAMN07362435	global_background	MEX	prepandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
NLD__SAMEA751360	BG::SAMEA751360	global_background	NLD	prepandemic	L1_03.11	Other	Branch_IIb	others			FALSE	FALSE	FALSE	global_tree_background_records
NLD__SAMEA8914547	BG::SAMEA8914547	global_background	NLD	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
NLD__SAMEA8914556	BG::SAMEA8914556	global_background	NLD	prepandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
NLD__SAMEA8914562	BG::SAMEA8914562	global_background	NLD	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
NLD__SAMEA8914566	BG::SAMEA8914566	global_background	NLD	prepandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
NLD__SAMEA8914568	BG::SAMEA8914568	global_background	NLD	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
NLD__SAMN03566780	BG::SAMN03566780	global_background	NLD	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
NLD__SAMN03566781	BG::SAMN03566781	global_background	NLD	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
NLD__SAMN03566785	BG::SAMN03566785	global_background	NLD	prepandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
NLD__SAMN03566787	BG::SAMN03566787	global_background	NLD	prepandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
NOR__SAMEA10057869	BG::SAMEA10057869	global_background	NOR	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
NOR__SAMEA10057881	BG::SAMEA10057881	global_background	NOR	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP1/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
NOR__SAMEA10057882	BG::SAMEA10057882	global_background	NOR	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP1/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
NOR__SAMEA10057895	BG::SAMEA10057895	global_background	NOR	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
NOR__SAMEA10057896	BG::SAMEA10057896	global_background	NOR	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
NOR__SAMEA10057903	BG::SAMEA10057903	global_background	NOR	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
NOR__SAMEA10057914	BG::SAMEA10057914	global_background	NOR	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
NOR__SAMEA10057937	BG::SAMEA10057937	global_background	NOR	prepandemic	L1_01.01	Other	Branch_IIb	ptxP1/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
NOR__SAMEA10057952	BG::SAMEA10057952	global_background	NOR	prepandemic	L1_01.02	L1_01.02	Branch_IIb	others			FALSE	FALSE	FALSE	global_tree_background_records
NOR__SAMEA10057955	BG::SAMEA10057955	global_background	NOR	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
NOR__SAMEA10057975	BG::SAMEA10057975	global_background	NOR	prepandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
NOR__SAMEA10057987	BG::SAMEA10057987	global_background	NOR	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
NOR__SAMEA10057995	BG::SAMEA10057995	global_background	NOR	prepandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1			FALSE	FALSE	FALSE	global_tree_background_records
NOR__SAMEA10058004	BG::SAMEA10058004	global_background	NOR	prepandemic	L1_02.06	L1_02.06	Branch_IIb	ptxP3/fim3-1	United States Sublineage 1		FALSE	FALSE	FALSE	global_tree_background_records
NOR__SAMEA10058007	BG::SAMEA10058007	global_background	NOR	prepandemic	L1_02.05	L1_02.05	Branch_IIb	ptxP3/fim3-2			FALSE	FALSE	FALSE	global_tree_background_records
