Sample1	Sample2	Distance	Mismatches (proportion)	Match count	Mismatch count	cgmlst_jointly_called_loci	cgmlst_allelic_mismatches	cgmlst_mismatch_fraction
CHN__SAMN41373933	CHN__SAMN42391095	7	0.0006090663882363	11486	7	2028	0	0.0
CHN__SAMN41373933	CHN__SAMN42391096	9	0.0007830853563038	11484	9	2029	0	0.0
CHN__SAMN41373933	CHN__SAMN42391098	7	0.0006091193873999	11485	7	2025	0	0.0
CHN__SAMN41373933	CHN__SAMN42391099	6	0.000522102332057	11486	6	2033	0	0.0
CHN__SAMN41373933	CHN__SAMN42391105	7	0.0006092254134029	11483	7	2030	0	0.0
CHN__SAMN41373933	CHN__SAMN42391107	8	0.0006985069414127	11445	8	2017	0	0.0
CHN__SAMN41373933	CHN__SAMN42391108	6	0.000522238663069	11483	6	2028	0	0.0
CHN__SAMN41373933	CHN__SAMN42391109	83	0.0072457442164993	11372	83	2032	33	0.01624015748031496
CHN__SAMN41373933	CHN__SAMN42391110	46	0.0040041782729805	11442	46	2017	9	0.004462072384729797
CHN__SAMN41373933	CHN__SAMN42391111	10	0.0008705493166187	11477	10	2032	0	0.0
CHN__SAMN41373933	CHN__SAMN42391112	7	0.000609172395788	11484	7	2033	0	0.0
CHN__SAMN41373933	CHN__SAMN42391113	10	0.0008703977717817	11479	10	2032	0	0.0
CHN__SAMN41373933	CHN__SAMN42391114	8	0.0006972285166463	11466	8	2026	0	0.0
CHN__SAMN41373933	CHN__SAMN42391115	81	0.0070736180246266	11370	81	2032	32	0.015748031496062992
CHN__SAMN41373933	CHN__SAMN50151990	77	0.0067407861332399	11346	77	2036	33	0.016208251473477406
CHN__SAMN41373933	CHN__SAMN50151991	77	0.0067272409575397	11369	77	2036	33	0.016208251473477406
CHN__SAMN41373933	CHN__SAMN50151995	79	0.0069195059998248	11338	79	2036	33	0.016208251473477406
CHN__SAMN41373933	CHN__SAMN50151998	79	0.0069207183530442	11336	79	2036	33	0.016208251473477406
CHN__SAMN41373933	CHN__SAMN50152004	81	0.0070884746652664	11346	81	2036	34	0.01669941060903733
CHN__SAMN41373933	CHN__SAMN50152005	80	0.0069966765786251	11354	80	2035	34	0.016707616707616706
CHN__SAMN41373933	CHN__SAMN50152007	80	0.0070193910678248	11317	80	2036	33	0.016208251473477406
CHN__SAMN41373933	CHN__SAMN50152013	95	0.0084003890706516	11214	95	2036	32	0.015717092337917484
CHN__SAMN41373933	CHN__SAMN32034055	79	0.0068977560464507	11374	79	2036	33	0.016208251473477406
CHN__SAMN41373933	CHN__SAMN32034068	81	0.0070723827818038	11372	81	2036	34	0.01669941060903733
CHN__SAMN41373933	CHN__SAMN33268551	81	0.0070705307262569	11375	81	2035	33	0.016216216216216217
CHN__SAMN41373933	CHN__SAMN39683369	87	0.0075936108929039	11370	87	2036	35	0.01719056974459725
CHN__SAMN41373933	CHN__SAMN39683412	86	0.0075207695671184	11349	86	2036	34	0.01669941060903733
CHN__SAMN41373933	CHN__SAMN42391094	10	0.0008701705534284	11482	10	2035	0	0.0
CHN__SAMN41373933	CHN__SAMN42391100	9	0.0007832216517274	11482	9	2036	0	0.0
CHN__SAMN41373933	CHN__SAMN42391101	9	0.0007832216517274	11482	9	2033	0	0.0
CHN__SAMN41373933	CHN__SAMN42391102	7	0.0006091193873999	11485	7	2026	0	0.0
CHN__SAMN41373933	CHN__SAMN42391103	84	0.0073317622414244	11373	84	2001	32	0.015992003998001
CHN__SAMN41373933	CHN__SAMN42391104	86	0.0075076385857704	11369	86	2029	34	0.016757023164120255
CHN__SAMN41373933	CHN__SAMN42391106	8	0.0006968034143367	11473	8	2018	0	0.0
CHN__SAMN41373933	CHN__SAMN42391116	80	0.0069856793573174	11372	80	2013	33	0.01639344262295082
CHN__SAMN41373933	CHN__SAMN42391117	8	0.0006963182174253	11481	8	2029	0	0.0
CHN__SAMN41373933	CHN__SAMN42391118	81	0.007069913589945	11376	81	2034	34	0.01671583087512291
CHN__SAMN41373933	CHN__SAMN42391119	80	0.0069856793573174	11372	80	2027	34	0.016773556980759743
CHN__SAMN41373933	CHN__SAMN42391120	9	0.0007832216517274	11482	9	2022	0	0.0
CHN__SAMN41373933	CHN__SAMN42391121	81	0.0070717653221581	11373	81	2030	34	0.016748768472906402
CHN__SAMN41373933	CHN__SAMN42391122	83	0.0072451117318435	11373	83	2000	31	0.0155
CHN__SAMN41373933	CHN__SAMN42391123	8	0.0006963182174253	11481	8	2029	0	0.0
CHN__SAMN41373933	CHN__SAMN42391124	80	0.0069826307061185	11377	80	2035	33	0.016216216216216217
CHN__SAMN41373933	CHN__SAMN42391125	8	0.0006962576153176	11482	8	2032	0	0.0
CHN__SAMN41373933	CHN__SAMN42391126	83	0.0072673145959197	11338	83	2020	33	0.016336633663366337
CHN__SAMN41373933	CHN__SAMN42391127	11	0.0009580212506531	11471	11	2031	0	0.0
CHN__SAMN41373933	CHN__SAMN42391128	81	0.0070717653221581	11373	81	2035	34	0.016707616707616706
CHN__SAMN41373933	CHN__SAMN42391129	82	0.0071590710668762	11372	82	2020	33	0.016336633663366337
CHN__SAMN41373933	CHN__SAMN42391130	83	0.0072489082969432	11367	83	2006	35	0.01744765702891326
CHN__SAMN41373933	CHN__SAMN42391131	81	0.0070692965613545	11377	81	2027	34	0.016773556980759743
CHN__SAMN41373933	CHN__SAMN42391132	82	0.007162823200559	11366	82	2026	34	0.01678183613030602
CHN__SAMN41373933	CHN__SAMN45156014	67	0.0058864874363029	11315	67	2032	12	0.005905511811023622
CHN__SAMN41373933	CHN__SAMN45156015	101	0.0088791208791208	11274	101	2034	34	0.01671583087512291
CHN__SAMN41373933	CHN__SAMN45156016	93	0.0081722319859402	11287	93	2034	34	0.01671583087512291
CHN__SAMN41373933	CHN__SAMN45156019	99	0.0087812666311868	11175	99	2029	33	0.016264169541646133
CHN__SAMN41373933	CHN__SAMN45156020	97	0.0085439971813617	11256	97	2036	33	0.016208251473477406
CHN__SAMN41373933	CHN__SAMN45156021	93	0.0081952767007402	11255	93	2032	35	0.0172244094488189
CHN__SAMN41373933	CHN__SAMN45156022	32	0.0028131868131868	11343	32	2036	2	0.0009823182711198428
CHN__SAMN41373933	CHN__SAMN50152020	82	0.0071590710668762	11372	82	2036	34	0.01669941060903733
CHN__SAMN41373933	CHN__SAMN50152021	85	0.00742034046268	11370	85	2036	35	0.01719056974459725
CHN__SAMN41373933	CHN__SAMN50152026	83	0.0073725350861609	11175	83	2036	33	0.016208251473477406
CHN__SAMN41373933	CHN__SAMN50152028	83	0.0074047640289053	11126	83	2035	33	0.016216216216216217
CHN__SAMN41373933	CHN__SAMN50152031	81	0.0072282705693378	11125	81	2033	32	0.01574028529267093
CHN__SAMN41373933	CHN__SAMN50152036	85	0.0075274530641161	11207	85	2034	34	0.01671583087512291
CHN__SAMN41373933	CHN__SAMN50152040	92	0.0082718935443265	11030	92	2032	34	0.01673228346456693
CHN__SAMN41373933	CHN__SAMN50152043	85	0.0076226347412788	11066	85	2034	33	0.016224188790560472
CHN__SAMN41373933	CHN__SAMN39683154	20	0.0017403411068569	11472	20	2034	5	0.0024582104228121925
CHN__SAMN41373933	CHN__SAMN39683447	88	0.0076855895196506	11362	88	2036	35	0.01719056974459725
CHN__SAMN41373933	CHN__SAMN42391133	81	0.0070717653221581	11373	81	2017	31	0.015369360436291522
CHN__SAMN41373933	CHN__SAMN42391134	83	0.007247009517157	11370	83	2032	35	0.0172244094488189
CHN__SAMN41373933	CHN__SAMN42391135	86	0.0075352668010163	11327	86	1992	34	0.01706827309236948
CHN__SAMN41373933	CHN__SAMN42391136	87	0.0075929481584918	11371	87	1991	33	0.016574585635359115
CHN__SAMN41373933	CHN__SAMN42391137	82	0.0071590710668762	11372	82	2033	34	0.016724053123462864
CHN__SAMN41373933	CHN__SAMN42391138	82	0.0071578212290502	11374	82	2023	34	0.01680672268907563
CHN__SAMN41373933	CHN__SAMN42391139	81	0.0070705307262569	11375	81	2023	32	0.015818091942659415
CHN__SAMN41373933	CHN__SAMN42391140	81	0.0070711479703186	11374	81	2015	33	0.016377171215880892
CHN__SAMN41373933	CHN__SAMN42391141	83	0.0072457442164993	11372	83	2026	34	0.01678183613030602
CHN__SAMN41373933	CHN__SAMN42391142	85	0.0074209883010302	11369	85	2024	34	0.016798418972332016
CHN__SAMN41373933	CHN__SAMN42391143	81	0.0070736180246266	11370	81	2025	34	0.016790123456790124
CHN__SAMN41373933	CHN__SAMN42391144	86	0.0075102611125665	11365	86	2012	32	0.015904572564612324
CHN__SAMN41373933	CHN__SAMN42391145	81	0.0070717653221581	11373	81	2028	33	0.016272189349112426
CHN__SAMN41373933	CHN__SAMN42391146	85	0.0074229324949786	11366	85	2029	35	0.01724987678659438
CHN__SAMN41373933	CHN__SAMN42391147	81	0.0070705307262569	11375	81	2024	33	0.016304347826086956
CHN__SAMN41373933	CHN__SAMN42391148	86	0.0075063280090774	11371	86	1988	31	0.015593561368209255
CHN__SAMN41373933	CHN__SAMN42391149	82	0.0071584460934089	11373	82	2022	33	0.016320474777448073
CHN__SAMN41373933	CHN__SAMN42391150	81	0.0070723827818038	11372	81	2024	33	0.016304347826086956
CHN__SAMN41373933	CHN__SAMN44583814	90	0.0078898921714736	11317	90	2023	34	0.01680672268907563
CHN__SAMN41373933	CHN__SAMN44583815	85	0.0074607214956552	11308	85	2011	34	0.016907011437095974
CHN__SAMN41373933	CHN__SAMN44583816	88	0.0077247191011235	11304	88	2033	35	0.01721593703885883
CHN__SAMN41373933	CHN__SAMN44583817	86	0.0075418749451898	11317	86	2035	35	0.0171990171990172
CHN__SAMN41373933	CHN__SAMN44583818	81	0.0070996581646068	11328	81	2035	33	0.016216216216216217
CHN__SAMN41373933	CHN__SAMN44583819	84	0.007366482504604	11319	84	2030	33	0.01625615763546798
CHN__SAMN41373933	CHN__SAMN44583820	86	0.0075326267846194	11331	86	2034	34	0.01671583087512291
CHN__SAMN41373933	CHN__SAMN44583821	84	0.0073407323254391	11359	84	2033	34	0.016724053123462864
CHN__SAMN41373933	CHN__SAMN44583822	80	0.0069923957696005	11361	80	2035	33	0.016216216216216217
CHN__SAMN41373933	CHN__SAMN44583823	85	0.0074365704286964	11345	85	2036	34	0.01669941060903733
CHN__SAMN41373933	CHN__SAMN44583824	87	0.0076168797058308	11335	87	2036	34	0.01669941060903733
CHN__SAMN41373933	CHN__SAMN44583825	82	0.0071665792693585	11360	82	2036	35	0.01719056974459725
CHN__SAMN41373933	CHN__SAMN44583826	82	0.0071640747859514	11364	82	2034	33	0.016224188790560472
CHN__SAMN41373933	CHN__SAMN44583827	84	0.0073420155580805	11357	84	2036	35	0.01719056974459725
CHN__SAMN41373933	CHN__SAMN44583828	90	0.0078733269180299	11341	90	2036	35	0.01719056974459725
CHN__SAMN41373933	CHN__SAMN44583829	83	0.0072495414446676	11366	83	2036	32	0.015717092337917484
CHN__SAMN41373933	CHN__SAMN44583830	85	0.0074255263387787	11362	85	2036	35	0.01719056974459725
CHN__SAMN41373933	CHN__SAMN44583831	82	0.0071653268088081	11362	82	2036	34	0.01669941060903733
CHN__SAMN41373933	CHN__SAMN44583832	81	0.007092819614711	11339	81	2035	34	0.016707616707616706
CHN__SAMN41373933	CHN__SAMN45156018	99	0.008697180005271	11284	99	2033	33	0.016232169208066895
CHN__SAMN41373933	CHN__SAMN45156024	117	0.0102956705385427	11247	117	2017	33	0.01636093207734259
CHN__SAMN41373933	CHN__SAMN45156025	95	0.0084018749447245	11212	95	2030	30	0.014778325123152709
CHN__SAMN41373933	CHN__SAMN45156026	106	0.0093039585710524	11287	106	2028	32	0.015779092702169626
CHN__SAMN41373933	CHN__SAMN45156027	112	0.0099299583296391	11167	112	2033	35	0.01721593703885883
CHN__SAMN41373933	CHN__SAMN45156028	103	0.0092684243678574	11010	103	2031	34	0.01674052191038897
CHN__SAMN41373933	CHN__SAMN45156030	101	0.0089713981168946	11157	101	2033	34	0.016724053123462864
CHN__SAMN41373933	CHN__SAMN50152046	82	0.0072927783706865	11162	82	2035	34	0.016707616707616706
CHN__SAMN41373933	CHN__SAMN50152047	83	0.0073718802735589	11176	83	2036	34	0.01669941060903733
CHN__SAMN41373933	CHN__SAMN50152049	90	0.008067407673001	11066	90	2032	35	0.0172244094488189
CHN__SAMN41373933	CHN__SAMN50152051	91	0.0081592396664574	11062	91	2032	33	0.01624015748031496
CHN__SAMN41373933	CHN__SAMN50152052	92	0.0082570454137497	11050	92	2032	34	0.01673228346456693
CHN__SAMN41373933	CHN__SAMN50152053	85	0.0076103500761035	11084	85	2035	34	0.016707616707616706
CHN__SAMN41373933	CHN__SAMN50152054	81	0.0070705307262569	11375	81	2034	33	0.016224188790560472
CHN__SAMN41373933	CHN__SAMN50152056	82	0.0071578212290502	11374	82	2035	33	0.016216216216216217
CHN__SAMN41373933	CHN__SAMN40924133	92	0.0080475857242827	11340	92	2036	35	0.01719056974459725
CHN__SAMN41373933	CHN__SAMN40924154	92	0.0080398496897666	11351	92	2035	35	0.0171990171990172
CHN__SAMN41373933	CHN__SAMN43024010	105	0.0095558791408809	10883	105	2019	34	0.016840019811788013
CHN__SAMN41373933	CHN__SAMN43024011	100	0.0090596122485957	10938	100	2026	33	0.016288252714708785
CHN__SAMN41373933	CHN__SAMN43024012	95	0.0085125448028673	11065	95	2027	34	0.016773556980759743
CHN__SAMN41373933	CHN__SAMN43024013	93	0.0082902478160099	11125	93	2034	34	0.01671583087512291
CHN__SAMN41373933	CHN__SAMN43024014	88	0.0078613542969447	11106	88	2033	33	0.016232169208066895
CHN__SAMN41373933	CHN__SAMN43024015	102	0.0092332760025346	10945	102	2021	34	0.01682335477486393
CHN__SAMN41373933	CHN__SAMN43024016	109	0.0099271402550091	10871	109	2016	35	0.017361111111111112
CHN__SAMN41373933	CHN__SAMN43024017	115	0.0107046448850414	10628	115	1990	35	0.017587939698492462
CHN__SAMN41373933	CHN__SAMN43024018	103	0.0094547457315953	10791	103	2011	33	0.016409746394828444
CHN__SAMN41373933	CHN__SAMN43024019	114	0.0104520033006326	10793	114	2012	34	0.016898608349900597
CHN__SAMN41373933	CHN__SAMN43024020	98	0.0088248536695182	11007	98	2028	32	0.015779092702169626
CHN__SAMN41373933	CHN__SAMN43024021	94	0.0083936065720153	11105	94	2032	34	0.01673228346456693
CHN__SAMN41373933	CHN__SAMN43024023	160	0.0152308424559733	10345	160	1980	35	0.017676767676767676
CHN__SAMN41373933	CHN__SAMN43024024	175	0.0164954284098407	10434	175	1983	35	0.017650025214321734
CHN__SAMN41373933	CHN__SAMN43024025	154	0.0145118733509234	10458	154	1976	34	0.01720647773279352
CHN__SAMN41373933	CHN__SAMN43024027	150	0.0141189759036144	10474	150	1992	33	0.016566265060240965
CHN__SAMN41373933	CHN__SAMN43024031	163	0.0154020599073986	10420	163	1991	35	0.01757910597689603
CHN__SAMN41373933	CHN__SAMN43024032	160	0.0149198060425214	10564	160	1997	39	0.019529293940911366
CHN__SAMN41373933	CHN__SAMN43024034	175	0.016435011269722	10473	175	1982	36	0.018163471241170535
CHN__SAMN41373933	CHN__SAMN44583833	84	0.007343299239444	11355	84	2036	34	0.01669941060903733
CHN__SAMN41373933	CHN__SAMN44583834	84	0.0073407323254391	11359	84	2036	34	0.01669941060903733
CHN__SAMN41373933	CHN__SAMN44583835	79	0.0069025775447793	11366	79	2036	32	0.015717092337917484
CHN__SAMN41373933	CHN__SAMN44583837	78	0.0068140124049969	11369	78	2036	33	0.016208251473477406
CHN__SAMN41373933	CHN__SAMN44583838	88	0.0076869322152341	11360	88	2035	35	0.0171990171990172
CHN__SAMN41373933	CHN__SAMN44583839	83	0.0072539765775214	11359	83	2036	34	0.01669941060903733
CHN__SAMN41373933	CHN__SAMN44583840	83	0.007257782441413	11353	83	2036	34	0.01669941060903733
CHN__SAMN41373933	CHN__SAMN44583843	86	0.0075168254523206	11355	86	2036	34	0.01669941060903733
CHN__SAMN41373933	CHN__SAMN44583845	81	0.007092819614711	11339	81	2036	35	0.01719056974459725
CHN__SAMN41373933	CHN__SAMN44583846	85	0.0074255263387787	11362	85	2036	35	0.01719056974459725
CHN__SAMN41373933	CHN__SAMN44583859	82	0.0071697123371513	11355	82	2036	33	0.016208251473477406
CHN__SAMN41373933	CHN__SAMN44583863	87	0.007603565810173	11355	87	2036	37	0.018172888015717092
CHN__SAMN41373933	CHN__SAMN44583865	83	0.0072482752598026	11368	83	2036	34	0.01669941060903733
CHN__SAMN41373933	CHN__SAMN44583870	87	0.0075995807127882	11361	87	2035	35	0.0171990171990172
CHN__SAMN41373933	CHN__SAMN44583871	82	0.0071640747859514	11364	82	2036	34	0.01669941060903733
CHN__SAMN41373933	CHN__SAMN44583872	83	0.0072501747030048	11365	83	2034	33	0.016224188790560472
CHN__SAMN41373933	CHN__SAMN44583886	88	0.0076869322152341	11360	88	2033	32	0.01574028529267093
CHN__SAMN41373933	CHN__SAMN44583912	85	0.0075575709077976	11162	85	2026	34	0.01678183613030602
CHN__SAMN41373933	CHN__SAMN44583924	84	0.0074402125775022	11206	84	2034	34	0.01671583087512291
CHN__SAMN41373933	CHN__SAMN44583927	85	0.0076521425999279	11023	85	2015	33	0.016377171215880892
CHN__SAMN41373933	CHN__SAMN44583945	84	0.0074408716449641	11205	84	2032	35	0.0172244094488189
CHN__SAMN41373933	CHN__SAMN44583946	85	0.0075121520106053	11230	85	2035	32	0.015724815724815724
CHN__SAMN41373933	CHN__SAMN44583959	88	0.0079207920792079	11022	88	2021	34	0.01682335477486393
CHN__SAMN41373933	CHN__SAMN44583972	84	0.0074283692960735	11224	84	2032	34	0.01673228346456693
CHN__SAMN41373933	CHN__SAMN44584005	83	0.0072501747030048	11365	83	2036	35	0.01719056974459725
CHN__SAMN41373933	CHN__SAMN44584012	80	0.0069862894070386	11371	80	2035	33	0.016216216216216217
CHN__SAMN41373933	CHN__SAMN44584022	79	0.0068995633187772	11371	79	2036	33	0.016208251473477406
CHN__SAMN41373933	CHN__SAMN44584026	78	0.0068134171907756	11370	78	2034	32	0.015732546705998034
CHN__SAMN41373933	CHN__SAMN44584033	82	0.0071634489385865	11365	82	2033	33	0.016232169208066895
CHN__SAMN41373933	CHN__SAMN44584039	82	0.0071621975718403	11367	82	2033	32	0.01574028529267093
CHN__SAMN41373933	CHN__SAMN44584040	80	0.0069881201956673	11368	80	2035	32	0.015724815724815724
CHN__SAMN41373933	CHN__SAMN44584044	79	0.0069013715383943	11368	79	2036	33	0.016208251473477406
CHN__SAMN41373933	CHN__SAMN44584067	81	0.0070742358078602	11369	81	2036	33	0.016208251473477406
CHN__SAMN41373933	CHN__SAMN44584068	85	0.0074248777078965	11363	85	2035	35	0.0171990171990172
CHN__SAMN41373933	CHN__SAMN44584073	86	0.0075102611125665	11365	86	2034	35	0.01720747295968535
CHN__SAMN41373933	CHN__SAMN44584075	79	0.0069025775447793	11366	79	2036	33	0.016208251473477406
CHN__SAMN41373933	CHN__SAMN44584082	90	0.0078623220057657	11357	90	2034	35	0.01720747295968535
CHN__SAMN41373933	CHN__SAMN44584094	86	0.0075102611125665	11365	86	2033	32	0.01574028529267093
CHN__SAMN41373933	CHN__SAMN44584104	85	0.0074248777078965	11363	85	2034	34	0.01671583087512291
CHN__SAMN41373933	CHN__SAMN44590209	81	0.0070754716981132	11367	81	2036	32	0.015717092337917484
CHN__SAMN41373933	CHN__SAMN44590214	85	0.0074242291903222	11364	85	2033	33	0.016232169208066895
CHN__SAMN41373933	CHN__SAMN44590219	83	0.0072508080719839	11364	83	2033	32	0.01574028529267093
CHN__SAMN41373933	CHN__SAMN44590224	85	0.0074248777078965	11363	85	2035	34	0.016707616707616706
CHN__SAMN41373933	CHN__SAMN44590233	84	0.0073394495412844	11361	84	2032	32	0.015748031496062992
CHN__SAMN41373933	CHN__SAMN44590238	88	0.0076822348319511	11367	88	2036	35	0.01719056974459725
CHN__SAMN41373933	CHN__SAMN44590242	84	0.0073375262054507	11364	84	2036	35	0.01719056974459725
CHN__SAMN41373933	CHN__SAMN44590252	83	0.0072508080719839	11364	83	2034	34	0.01671583087512291
CHN__SAMN41373933	CHN__SAMN44590257	86	0.0075293293643845	11336	86	2034	35	0.01720747295968535
CHN__SAMN41373933	CHN__SAMN44590261	85	0.0074235807860262	11365	85	2036	34	0.01669941060903733
CHN__SAMN41373933	CHN__SAMN44590265	84	0.0073356038773906	11367	84	2036	35	0.01719056974459725
CHN__SAMN41373933	CHN__SAMN44590268	88	0.0076869322152341	11360	88	2035	37	0.01818181818181818
CHN__SAMN41373933	CHN__SAMN44590275	80	0.0069881201956673	11368	80	2036	33	0.016208251473477406
CHN__SAMN41373933	CHN__SAMN44590276	85	0.0074255263387787	11362	85	2033	35	0.01721593703885883
CHN__SAMN41373933	CHN__SAMN44590282	81	0.0070742358078602	11369	81	2035	33	0.016216216216216217
CHN__SAMN41373933	CHN__SAMN44590283	83	0.0072489082969432	11367	83	2034	34	0.01671583087512291
CHN__SAMN41373933	CHN__SAMN44590291	81	0.0070754716981132	11367	81	2034	33	0.016224188790560472
CHN__SAMN41373933	CHN__SAMN44590292	85	0.0074229324949786	11366	85	2035	33	0.016216216216216217
CHN__SAMN41373933	CHN__SAMN44590294	81	0.0070736180246266	11370	81	2035	33	0.016216216216216217
CHN__SAMN41373933	CHN__SAMN44590295	84	0.0073349633251833	11368	84	2034	33	0.016224188790560472
CHN__SAMN41373933	CHN__SAMN44590307	87	0.0075989169359769	11362	87	2033	34	0.016724053123462864
CHN__SAMN41373933	CHN__SAMN44590310	82	0.0071596961494804	11371	82	2036	33	0.016208251473477406
CHN__SAMN41373933	CHN__SAMN44590311	83	0.0072476423332169	11369	83	2035	33	0.016216216216216217
CHN__SAMN41373933	CHN__SAMN44590312	82	0.0071609466422146	11369	82	2033	32	0.01574028529267093
CHN__SAMN41373933	CHN__SAMN44590314	83	0.0072495414446676	11366	83	2035	33	0.016216216216216217
CHN__SAMN41373933	CHN__SAMN45156031	103	0.0091800356506238	11117	103	2034	36	0.017699115044247787
CHN__SAMN41373933	CHN__SAMN45156034	102	0.0091908451973328	10996	102	2029	34	0.016757023164120255
CHN__SAMN41373933	CHN__SAMN45156054	84	0.0073311223599231	11374	84	2033	33	0.016232169208066895
CHN__SAMN41373933	CHN__SAMN45156057	117	0.0103466572338167	11191	117	2030	32	0.015763546798029555
CHN__SAMN41373933	CHN__SAMN45156063	84	0.0073580939032936	11332	84	2034	32	0.015732546705998034
CHN__SAMN41373933	CHN__SAMN45156066	83	0.0072438470937336	11375	83	2035	32	0.015724815724815724
CHN__SAMN41373933	CHN__SAMN50152057	77	0.0067243035542747	11374	77	2036	32	0.015717092337917484
CHN__SAMN41373933	CHN__SAMN50152059	79	0.0068977560464507	11374	79	2034	33	0.016224188790560472
CHN__SAMN41373933	CHN__SAMN50152066	84	0.0075336322869955	11066	84	2032	32	0.015748031496062992
CHN__SAMN41373933	CHN__SAMN50152069	84	0.0075322812051649	11068	84	2029	32	0.015771315919172007
CHN__SAMN41373933	CHN__SAMN50152080	85	0.0074699006942613	11294	85	2034	34	0.01671583087512291
CHN__SAMN41373933	CHN__SAMN50152085	87	0.0076275644397685	11319	87	2035	35	0.0171990171990172
CHN__SAMN41373933	CHN__SAMN50152092	86	0.007593148507858	11240	86	2035	34	0.016707616707616706
CHN__SAMN41373933	CHN__SAMN50152101	99	0.0087914039605718	11162	99	2032	34	0.01673228346456693
CHN__SAMN41373933	FRA__SAMEA751372	77	0.006895934085617	11089	77	2032	28	0.013779527559055118
CHN__SAMN41373933	FRA__SAMN03366100	69	0.0060691353681062	11300	69	2019	27	0.01337295690936107
