tree_sample_id	genome_record_id	tree_role	selection_reason	background_replicate	country_iso3	country_name	continent	date_lower	date_upper	date_resolution	year	month	project_id	preliminary_lineage_id	lineage_definition_status	sample_id	biosample_accession	assembly_accession	run_accession	sequence_acquisition	local_fasta_path	fastq_r1	fastq_r2	sequence_input_path	total_sequence_length	gc_percent	n_contigs	contig_n50	catalog_qc_status	uniform_qc_status	tree_include	data_freeze_date	fastq_ftp	fastq_bytes	library_layout	read_count	base_count	study_accession	sample_accession	collection_date	country	fastq_ftp_list	fastq_bytes_list	fastq_total_bytes	source_resolution_status	status	r1_path	r2_path	paired_records	qc_input_type	observed_length	observed_gc_percent	observed_n_fraction	observed_contigs	observed_n50	read_q30_min	uniform_qc_reason	tree_include_after_uniform_qc	root_to_tip	decimal_date	epidemic_period
BEL__SAMEA117989598	BEL::SAMEA117989598	focal	modern_country_time_project_lineage_cap8		BEL	Belgium	Europe	2023-11-29	2023-11-29	day	2023	11	PRJEB88325	Europe sublineage 2	pending_new_phylogeny	SAMEA117989598	SAMEA117989598		ERR14837994	ena_fastq_download				;						PASS	True	2026-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/ERR148/094/ERR14837994/ERR14837994_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR148/094/ERR14837994/ERR14837994_2.fastq.gz	1065395164;1140996050	PAIRED	30793980	4649890980	PRJEB88325	SAMEA117989598	2023-11-29	Belgium	ftp.sra.ebi.ac.uk/vol1/fastq/ERR148/094/ERR14837994/ERR14837994_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR148/094/ERR14837994/ERR14837994_2.fastq.gz	1065395164;1140996050	2206391214	resolved_streamed_fastq_subset	PASS			100000	paired_reads						0.922182		True	0.0046662168499999965	2023.9095890410958	resurgence
BEL__SAMEA117989599	BEL::SAMEA117989599	focal	modern_country_time_project_lineage_cap8		BEL	Belgium	Europe	2023-12-05	2023-12-05	day	2023	12	PRJEB88325	others	pending_new_phylogeny	SAMEA117989599	SAMEA117989599		ERR14837995	ena_fastq_download				;						PASS	True	2026-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/ERR148/095/ERR14837995/ERR14837995_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR148/095/ERR14837995/ERR14837995_2.fastq.gz	1067726676;1154050820	PAIRED	30671138	4631341838	PRJEB88325	SAMEA117989599	2023-12-05	Belgium	ftp.sra.ebi.ac.uk/vol1/fastq/ERR148/095/ERR14837995/ERR14837995_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR148/095/ERR14837995/ERR14837995_2.fastq.gz	1067726676;1154050820	2221777496	resolved_streamed_fastq_subset	PASS			100000	paired_reads						0.914519		True	0.004638833450000004	2023.9260273972602	resurgence
BEL__SAMEA117989601	BEL::SAMEA117989601	focal	modern_country_time_project_lineage_cap8		BEL	Belgium	Europe	2023-12-11	2023-12-11	day	2023	12	PRJEB88325	Europe sublineage 2	pending_new_phylogeny	SAMEA117989601	SAMEA117989601		ERR14837997	ena_fastq_download				;						PASS	True	2026-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/ERR148/097/ERR14837997/ERR14837997_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR148/097/ERR14837997/ERR14837997_2.fastq.gz	1150812152;1245969827	PAIRED	32865240	4962651240	PRJEB88325	SAMEA117989601	2023-12-11	Belgium	ftp.sra.ebi.ac.uk/vol1/fastq/ERR148/097/ERR14837997/ERR14837997_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR148/097/ERR14837997/ERR14837997_2.fastq.gz	1150812152;1245969827	2396781979	resolved_streamed_fastq_subset	PASS			100000	paired_reads						0.911355		True	0.004653626249999999	2023.9424657534246	resurgence
BEL__SAMEA117989604	BEL::SAMEA117989604	focal	modern_country_time_project_lineage_cap8		BEL	Belgium	Europe	2023-12-11	2023-12-11	day	2023	12	PRJEB88325	Europe sublineage 2	pending_new_phylogeny	SAMEA117989604	SAMEA117989604		ERR14838000	ena_fastq_download				;						PASS	True	2026-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/ERR148/000/ERR14838000/ERR14838000_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR148/000/ERR14838000/ERR14838000_2.fastq.gz	1570071292;1673836084	PAIRED	45260342	6834311642	PRJEB88325	SAMEA117989604	2023-12-11	Belgium	ftp.sra.ebi.ac.uk/vol1/fastq/ERR148/000/ERR14838000/ERR14838000_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR148/000/ERR14838000/ERR14838000_2.fastq.gz	1570071292;1673836084	3243907376	resolved_streamed_fastq_subset	PASS			100000	paired_reads						0.924772		True	0.004666155749999995	2023.9424657534246	resurgence
BEL__SAMEA117989605	BEL::SAMEA117989605	focal	modern_country_time_project_lineage_cap8		BEL	Belgium	Europe	2023-12-14	2023-12-14	day	2023	12	PRJEB88325	Europe sublineage 1	pending_new_phylogeny	SAMEA117989605	SAMEA117989605		ERR14838001	ena_fastq_download				;						PASS	True	2026-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/ERR148/001/ERR14838001/ERR14838001_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR148/001/ERR14838001/ERR14838001_2.fastq.gz	1430284570;1533984389	PAIRED	41147450	6213264950	PRJEB88325	SAMEA117989605	2023-12-14	Belgium	ftp.sra.ebi.ac.uk/vol1/fastq/ERR148/001/ERR14838001/ERR14838001_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR148/001/ERR14838001/ERR14838001_2.fastq.gz	1430284570;1533984389	2964268959	resolved_streamed_fastq_subset	PASS			100000	paired_reads						0.920886		True	0.004701423949999995	2023.9506849315069	resurgence
BEL__SAMEA117989606	BEL::SAMEA117989606	focal	modern_country_time_project_lineage_cap8		BEL	Belgium	Europe	2023-12-15	2023-12-15	day	2023	12	PRJEB88325	Europe sublineage 2	pending_new_phylogeny	SAMEA117989606	SAMEA117989606		ERR14838002	ena_fastq_download				;						PASS	True	2026-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/ERR148/002/ERR14838002/ERR14838002_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR148/002/ERR14838002/ERR14838002_2.fastq.gz	1335125867;1440446546	PAIRED	38359540	5792290540	PRJEB88325	SAMEA117989606	2023-12-15	Belgium	ftp.sra.ebi.ac.uk/vol1/fastq/ERR148/002/ERR14838002/ERR14838002_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR148/002/ERR14838002/ERR14838002_2.fastq.gz	1335125867;1440446546	2775572413	resolved_streamed_fastq_subset	PASS			100000	paired_reads						0.91883		True	0.004677623749999997	2023.9534246575342	resurgence
BEL__SAMEA117989608	BEL::SAMEA117989608	focal	modern_country_time_project_lineage_cap8		BEL	Belgium	Europe	2023-12-19	2023-12-19	day	2023	12	PRJEB88325	ptxP3/fim3-2	pending_new_phylogeny	SAMEA117989608	SAMEA117989608		ERR14838004	ena_fastq_download				;						PASS	True	2026-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/ERR148/004/ERR14838004/ERR14838004_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR148/004/ERR14838004/ERR14838004_2.fastq.gz	1373388052;1482641798	PAIRED	39547966	5971742866	PRJEB88325	SAMEA117989608	2023-12-19	Belgium	ftp.sra.ebi.ac.uk/vol1/fastq/ERR148/004/ERR14838004/ERR14838004_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR148/004/ERR14838004/ERR14838004_2.fastq.gz	1373388052;1482641798	2856029850	resolved_streamed_fastq_subset	PASS			100000	paired_reads						0.916842		True	0.004627212149999997	2023.964383561644	resurgence
BEL__SAMEA117989610	BEL::SAMEA117989610	focal	modern_country_time_project_lineage_cap8		BEL	Belgium	Europe	2023-12-20	2023-12-20	day	2023	12	PRJEB88325	ptxP3/fim3-2	pending_new_phylogeny	SAMEA117989610	SAMEA117989610		ERR14838006	ena_fastq_download				;						PASS	True	2026-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/ERR148/006/ERR14838006/ERR14838006_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR148/006/ERR14838006/ERR14838006_2.fastq.gz	1373427978;1457535941	PAIRED	39624300	5983269300	PRJEB88325	SAMEA117989610	2023-12-20	Belgium	ftp.sra.ebi.ac.uk/vol1/fastq/ERR148/006/ERR14838006/ERR14838006_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR148/006/ERR14838006/ERR14838006_2.fastq.gz	1373427978;1457535941	2830963919	resolved_streamed_fastq_subset	PASS			100000	paired_reads						0.929243		True	0.0046762985499999975	2023.9671232876713	resurgence
BEL__SAMEA117989611	BEL::SAMEA117989611	focal	modern_country_time_project_lineage_cap8		BEL	Belgium	Europe	2023-12-22	2023-12-22	day	2023	12	PRJEB88325	Europe sublineage 2	pending_new_phylogeny	SAMEA117989611	SAMEA117989611		ERR14838007	ena_fastq_download				;						PASS	True	2026-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/ERR148/007/ERR14838007/ERR14838007_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR148/007/ERR14838007/ERR14838007_2.fastq.gz	1240201917;1325224767	PAIRED	35702570	5391088070	PRJEB88325	SAMEA117989611	2023-12-22	Belgium	ftp.sra.ebi.ac.uk/vol1/fastq/ERR148/007/ERR14838007/ERR14838007_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR148/007/ERR14838007/ERR14838007_2.fastq.gz	1240201917;1325224767	2565426684	resolved_streamed_fastq_subset	PASS			100000	paired_reads						0.922914		True	0.004689768549999996	2023.972602739726	resurgence
BEL__SAMEA117989612	BEL::SAMEA117989612	focal	modern_country_time_project_lineage_cap8		BEL	Belgium	Europe	2023-12-20	2023-12-20	day	2023	12	PRJEB88325	Europe sublineage 2	pending_new_phylogeny	SAMEA117989612	SAMEA117989612		ERR14838008	ena_fastq_download				;						PASS	True	2026-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/ERR148/008/ERR14838008/ERR14838008_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR148/008/ERR14838008/ERR14838008_2.fastq.gz	1387758638;1489489874	PAIRED	39794116	6008911516	PRJEB88325	SAMEA117989612	2023-12-20	Belgium	ftp.sra.ebi.ac.uk/vol1/fastq/ERR148/008/ERR14838008/ERR14838008_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR148/008/ERR14838008/ERR14838008_2.fastq.gz	1387758638;1489489874	2877248512	resolved_streamed_fastq_subset	PASS			100000	paired_reads						0.919325		True	0.004665012549999999	2023.9671232876713	resurgence
BEL__SAMEA117989613	BEL::SAMEA117989613	focal	modern_country_time_project_lineage_cap8		BEL	Belgium	Europe	2023-12-26	2023-12-26	day	2023	12	PRJEB88325	MS-MT28	pending_new_phylogeny	SAMEA117989613	SAMEA117989613		ERR14838009	ena_fastq_download				;						PASS	True	2026-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/ERR148/009/ERR14838009/ERR14838009_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR148/009/ERR14838009/ERR14838009_2.fastq.gz	1272332667;1357811269	PAIRED	36332062	5486141362	PRJEB88325	SAMEA117989613	2023-12-26	Belgium	ftp.sra.ebi.ac.uk/vol1/fastq/ERR148/009/ERR14838009/ERR14838009_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR148/009/ERR14838009/ERR14838009_2.fastq.gz	1272332667;1357811269	2630143936	resolved_streamed_fastq_subset	PASS			100000	paired_reads						0.920924		True	0.004736332549999999	2023.9835616438356	resurgence
BEL__SAMEA117989614	BEL::SAMEA117989614	focal	modern_country_time_project_lineage_cap8		BEL	Belgium	Europe	2023-12-31	2023-12-31	day	2023	12	PRJEB88325	Europe sublineage 2	pending_new_phylogeny	SAMEA117989614	SAMEA117989614		ERR14838010	ena_fastq_download				;						PASS	True	2026-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/ERR148/010/ERR14838010/ERR14838010_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR148/010/ERR14838010/ERR14838010_2.fastq.gz	1376519771;1474594766	PAIRED	39819756	6012783156	PRJEB88325	SAMEA117989614	2023-12-31	Belgium	ftp.sra.ebi.ac.uk/vol1/fastq/ERR148/010/ERR14838010/ERR14838010_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR148/010/ERR14838010/ERR14838010_2.fastq.gz	1376519771;1474594766	2851114537	resolved_streamed_fastq_subset	PASS			100000	paired_reads						0.923696		True	0.004701354049999995	2023.9972602739726	resurgence
BEL__SAMEA117989615	BEL::SAMEA117989615	focal	modern_country_time_project_lineage_cap8		BEL	Belgium	Europe	2023-12-31	2023-12-31	day	2023	12	PRJEB88325	Europe sublineage 2	pending_new_phylogeny	SAMEA117989615	SAMEA117989615		ERR14838011	ena_fastq_download				;						PASS	True	2026-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/ERR148/011/ERR14838011/ERR14838011_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR148/011/ERR14838011/ERR14838011_2.fastq.gz	1295229390;1380236236	PAIRED	37426830	5651451330	PRJEB88325	SAMEA117989615	2023-12-31	Belgium	ftp.sra.ebi.ac.uk/vol1/fastq/ERR148/011/ERR14838011/ERR14838011_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR148/011/ERR14838011/ERR14838011_2.fastq.gz	1295229390;1380236236	2675465626	resolved_streamed_fastq_subset	PASS			100000	paired_reads						0.92592		True	0.004731520449999995	2023.9972602739726	resurgence
BEL__SAMEA117989616	BEL::SAMEA117989616	focal	modern_country_time_project_lineage_cap8		BEL	Belgium	Europe	2023-12-31	2023-12-31	day	2023	12	PRJEB88325	Europe sublineage 2	pending_new_phylogeny	SAMEA117989616	SAMEA117989616		ERR14838012	ena_fastq_download				;						PASS	True	2026-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/ERR148/012/ERR14838012/ERR14838012_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR148/012/ERR14838012/ERR14838012_2.fastq.gz	1122197764;1200492507	PAIRED	32351404	4885062004	PRJEB88325	SAMEA117989616	2023-12-31	Belgium	ftp.sra.ebi.ac.uk/vol1/fastq/ERR148/012/ERR14838012/ERR14838012_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR148/012/ERR14838012/ERR14838012_2.fastq.gz	1122197764;1200492507	2322690271	resolved_streamed_fastq_subset	PASS			100000	paired_reads						0.92215		True	0.0047075560499999945	2023.9972602739726	resurgence
BEL__SAMEA117989617	BEL::SAMEA117989617	focal	modern_country_time_project_lineage_cap8		BEL	Belgium	Europe	2023-12-31	2023-12-31	day	2023	12	PRJEB88325	Europe sublineage 1	pending_new_phylogeny	SAMEA117989617	SAMEA117989617		ERR14838013	ena_fastq_download				;						PASS	True	2026-07-24	ftp.sra.ebi.ac.uk/vol1/fastq/ERR148/013/ERR14838013/ERR14838013_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR148/013/ERR14838013/ERR14838013_2.fastq.gz	471369628;508089364	PAIRED	13642164	2059966764	PRJEB88325	SAMEA117989617	2023-12-31	Belgium	ftp.sra.ebi.ac.uk/vol1/fastq/ERR148/013/ERR14838013/ERR14838013_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR148/013/ERR14838013/ERR14838013_2.fastq.gz	471369628;508089364	979458992	resolved_streamed_fastq_subset	PASS			100000	paired_reads						0.913647		True	0.004683611249999995	2023.9972602739726	resurgence
CHN__SAMN03249373	CHN::SAMN03249373	focal	historical_all_available_gate_rescue		CHN	China	Asia	1951-01-01	1951-12-31	year	1951		PRJNA266616	ptxP1/fim3-1	provisional_marker_or_published_annotation	SAMN03249373	SAMN03249373	GCA_001605275	SRR3205792;SRR3441720;SRR3441721	ncbi_assembly_download					4133777	67.5	1	4133777	ok	PASS	True	2026-07-24												0	resolved_ncbi_assembly					assembly	4133777	67.72365804928519	0.0	1	4133777			True	0.004460522850000003	1951.4986301369863	prepandemic
CHN__SAMN22851881	CHN::SAMN22851881	focal	historical_all_available_gate_rescue		CHN	China	Asia	1951-01-01	1951-12-31	year	1951		PRJNA777368	ptxP1/fim3-1	provisional_marker_or_published_annotation	SAMN22851881	SAMN22851881	GCA_023612135		ncbi_assembly_download					4141631	67.5	1	4141631	ok	PASS	True	2026-07-24												0	resolved_ncbi_assembly					assembly	4141631	67.71542418916606	0.0	1	4141631			True	0.004518256550000003	1951.4986301369863	prepandemic
CHN__SAMN09947459	CHN::SAMN09947459	focal	historical_all_available_gate_rescue		CHN	China	Asia	2013-01-01	2013-12-31	year	2013		PRJNA489102		provisional_marker_or_published_annotation	SRS4432902	SAMN09947459	RRASM_SRR8661712	SRR8661712	local_fasta					3862562	67.81	323	21200	ok	PASS	True	2026-07-24												0	resolved_local_fasta					assembly	3862562	67.81322862908091	0.0	323	21200			True	0.004617588349999999	2013.4986301369863	prepandemic
CHN__SAMN09947460	CHN::SAMN09947460	focal	historical_all_available_gate_rescue		CHN	China	Asia	2013-01-01	2013-12-31	year	2013		PRJNA489102	ptxP1/fim3-4	provisional_marker_or_published_annotation	SRS4432901	SAMN09947460	RRASM_SRR8661713	SRR8661713	local_fasta					3862158	67.82	330	21200	ok	PASS	True	2026-07-24												0	resolved_local_fasta					assembly	3862158	67.81615355974562	0.0	330	21200			True	0.004550243850000003	2013.4986301369863	prepandemic
CHN__SAMN09947464	CHN::SAMN09947464	focal	historical_all_available_gate_rescue		CHN	China	Asia	2013-01-01	2013-12-31	year	2013		PRJNA489102	ptxP1/fim3-1	provisional_marker_or_published_annotation	SRS4432897	SAMN09947464	RRASM_SRR8661717	SRR8661717	local_fasta					3883139	67.82	326	21201	ok	PASS	True	2026-07-24												0	resolved_local_fasta					assembly	3883139	67.82340266469987	0.0	326	21201			True	0.004565116750000002	2013.4986301369863	prepandemic
CHN__SAMN09947467	CHN::SAMN09947467	focal	historical_all_available_gate_rescue		CHN	China	Asia	2014-01-01	2014-12-31	year	2014		PRJNA489102	ptxP1/fim3-1	provisional_marker_or_published_annotation	SRS4432890	SAMN09947467	RRASM_SRR8661724	SRR8661724	local_fasta					3882436	67.82	326	21996	ok	PASS	True	2026-07-24												0	resolved_local_fasta					assembly	3882436	67.82326869006984	0.0	326	21996			True	0.004547593950000002	2014.4986301369863	prepandemic
CHN__SAMN09947473	CHN::SAMN09947473	focal	historical_all_available_gate_rescue		CHN	China	Asia	2014-01-01	2014-12-31	year	2014		PRJNA489102	ptxP1/fim3-1	provisional_marker_or_published_annotation	SRS4432892	SAMN09947473	RRASM_SRR8661722	SRR8661722	local_fasta					3882236	67.82	323	20981	ok	PASS	True	2026-07-24												0	resolved_local_fasta					assembly	3882236	67.8243671945755	0.0	323	20981			True	0.0045242008500000035	2014.4986301369863	prepandemic
CHN__SAMN09947475	CHN::SAMN09947475	focal	historical_all_available_gate_rescue		CHN	China	Asia	2014-01-01	2014-12-31	year	2014		PRJNA489102	ptxP1/fim3-1	provisional_marker_or_published_annotation	SRS4432884	SAMN09947475	RRASM_SRR8661730	SRR8661730	local_fasta					3883199	67.82	336	20981	ok	PASS	True	2026-07-24												0	resolved_local_fasta					assembly	3883199	67.8197795168365	0.0	336	20981			True	0.004559339150000002	2014.4986301369863	prepandemic
CHN__SAMN11295233	CHN::SAMN11295233	focal	historical_all_available_gate_rescue		CHN	China	Asia	2014-09-25	2014-09-25	day	2014	9	PRJNA530108	ptxP1/fim3-1	provisional_marker_or_published_annotation	SAMN11295233	SAMN11295233	GCA_008330005		ncbi_assembly_download									ok	PASS	True	2026-07-24												0	resolved_ncbi_assembly					assembly	4126010	67.72026728001144	0.0	1	4126010			True	0.004524178050000003	2014.731506849315	prepandemic
CHN__SAMN07326325	CHN::SAMN07326325	focal	historical_all_available_gate_rescue		CHN	China	Asia	2015-01-01	2015-12-31	year	2015		PRJNA393244		provisional_marker_or_published_annotation	SRS2344739	SAMN07326325	RRASM_SRR5814339	SRR5814339	local_fasta									ok	PASS	True	2026-07-24												0	resolved_local_fasta					assembly	3899729	67.75119501893593	0.0	360	20504			True	0.004599349150000005	2015.4986301369863	prepandemic
CHN__SAMN07329769	CHN::SAMN07329769	focal	historical_all_available_gate_rescue		CHN	China	Asia	2015-01-01	2015-12-31	year	2015		PRJNA393244	ptxP1/fim3-1	provisional_marker_or_published_annotation	SRS2344742	SAMN07329769	RRASM_SRR5814335	SRR5814335	local_fasta									ok	PASS	True	2026-07-24												0	resolved_local_fasta					assembly	3896660	67.75017579157534	0.0	354	20504			True	0.004547516550000003	2015.4986301369863	prepandemic
CHN__SAMN07329777	CHN::SAMN07329777	focal	historical_all_available_gate_rescue		CHN	China	Asia	2015-01-01	2015-12-31	year	2015		PRJNA393244	ptxP3/fim3-1	provisional_marker_or_published_annotation	SRS2344754	SAMN07329777	RRASM_SRR5814324	SRR5814324	local_fasta									ok	PASS	True	2026-07-24												0	resolved_local_fasta					assembly	3880311	67.74717284258917	0.0	360	20944			True	0.004635171949999999	2015.4986301369863	prepandemic
CHN__SAMN07329779	CHN::SAMN07329779	focal	historical_all_available_gate_rescue		CHN	China	Asia	2015-01-01	2015-12-31	year	2015		PRJNA393244	ptxP1/fim3-1	provisional_marker_or_published_annotation	SRS2344756	SAMN07329779	RRASM_SRR5814322	SRR5814322	local_fasta									ok	PASS	True	2026-07-24												0	resolved_local_fasta					assembly	3905899	67.72845380794537	0.0	348	21228			True	0.004570826350000001	2015.4986301369863	prepandemic
CHN__SAMN07329785	CHN::SAMN07329785	focal	historical_all_available_gate_rescue		CHN	China	Asia	2015-01-01	2015-12-31	year	2015		PRJNA393244	ptxP3/fim3-1	provisional_marker_or_published_annotation	SRS2344727	SAMN07329785	RRASM_SRR5814350	SRR5814350	local_fasta					3880827	67.75	333	22532	ok	PASS	True	2026-07-24												0	resolved_local_fasta					assembly	3880827	67.75393492160305	0.0	333	22532			True	0.00463503095	2015.4986301369863	prepandemic
CHN__SAMN07329787	CHN::SAMN07329787	focal	historical_all_available_gate_rescue		CHN	China	Asia	2015-01-01	2015-12-31	year	2015		PRJNA393244	ptxP1/fim3-1	provisional_marker_or_published_annotation	SRS2344728	SAMN07329787	RRASM_SRR5814348	SRR5814348	local_fasta									ok	PASS	True	2026-07-24												0	resolved_local_fasta					assembly	3902477	67.7579393805524	0.0	362	20944			True	0.004541576050000003	2015.4986301369863	prepandemic
CHN__SAMN09947486	CHN::SAMN09947486	focal	historical_all_available_gate_rescue		CHN	China	Asia	2015-01-01	2015-12-31	year	2015		PRJNA489102	ptxP1/fim3-1	provisional_marker_or_published_annotation	SRS4432881	SAMN09947486	RRASM_SRR8661733	SRR8661733	local_fasta					3883169	67.82	325	21996	ok	PASS	True	2026-07-24												0	resolved_local_fasta					assembly	3883169	67.82331647167558	0.0	325	21996			True	0.0045588199500000036	2015.4986301369863	prepandemic
CHN__SAMN09947492	CHN::SAMN09947492	focal	historical_all_available_gate_rescue		CHN	China	Asia	2015-01-01	2015-12-31	year	2015		PRJNA489102	ptxP1/fim3-1	provisional_marker_or_published_annotation	SRS4432879	SAMN09947492	RRASM_SRR8661735	SRR8661735	local_fasta									ok	PASS	True	2026-07-24												0	resolved_local_fasta					assembly	3901121	67.7741602990525	0.0	348	20911			True	0.004530005950000003	2015.4986301369863	prepandemic
CHN__SAMN09947493	CHN::SAMN09947493	focal	historical_all_available_gate_rescue		CHN	China	Asia	2015-01-01	2015-12-31	year	2015		PRJNA489102		provisional_marker_or_published_annotation	SRS4432928	SAMN09947493	RRASM_SRR8661686	SRR8661686	local_fasta					3898481	67.78	337	20911	ok	PASS	True	2026-07-24												0	resolved_local_fasta					assembly	3898481	67.77788579705788	0.0	337	20911			True	0.004530213450000002	2015.4986301369863	prepandemic
CHN__SAMN07329781	CHN::SAMN07329781	focal	historical_all_available_gate_rescue		CHN	China	Asia	2016-01-01	2016-12-31	year	2016		PRJNA393244	ptxP1/fim3-1	provisional_marker_or_published_annotation	SRS2344757	SAMN07329781	RRASM_SRR5814320	SRR5814320	local_fasta									ok	PASS	True	2026-07-24												0	resolved_local_fasta					assembly	3898700	67.75530304973452	0.0	351	20911			True	0.004576161950000004	2016.4986338797814	prepandemic
CHN__SAMN07329782	CHN::SAMN07329782	focal	historical_all_available_gate_rescue		CHN	China	Asia	2016-01-01	2016-12-31	year	2016		PRJNA393244	ptxP1/fim3-1	provisional_marker_or_published_annotation	SRS2344755	SAMN07329782	RRASM_SRR5814321	SRR5814321	local_fasta									ok	PASS	True	2026-07-24												0	resolved_local_fasta					assembly	3899330	67.74479205401954	0.0	363	20747			True	0.004576506850000002	2016.4986338797814	prepandemic
CHN__SAMN07329783	CHN::SAMN07329783	focal	historical_all_available_gate_rescue		CHN	China	Asia	2016-01-01	2016-12-31	year	2016		PRJNA393244	ptxP1/fim3-1	provisional_marker_or_published_annotation	SRS2344749	SAMN07329783	RRASM_SRR5814329	SRR5814329	local_fasta									ok	PASS	True	2026-07-24												0	resolved_local_fasta					assembly	3900322	67.74661169000919	0.0	361	20744			True	0.004570674750000003	2016.4986338797814	prepandemic
CHN__SAMN07329789	CHN::SAMN07329789	focal	historical_all_available_gate_rescue		CHN	China	Asia	2016-01-01	2016-12-31	year	2016		PRJNA393244	ptxP1/fim3-1	provisional_marker_or_published_annotation	SRS2344730	SAMN07329789	RRASM_SRR5814346	SRR5814346	local_fasta									ok	PASS	True	2026-07-24												0	resolved_local_fasta					assembly	3898845	67.75514286923435	0.0	353	20932			True	0.004570447450000003	2016.4986338797814	prepandemic
